# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_gsf2           16:(.)p_gsf2             17:(.)p_prime_gsf2       18:(.)cs2_gsf2           19:(.)w_gsf2             20:phi_gsf2              21:phi'_gsf2             22:phi''_gsf2            23:V_gsf2                24:V'_gsf2               25:V''_gsf2              26:P_gsf2                27:PX_gsf2               28:Pphi_gsf2             29:PXX_gsf2              30:PXphi_gsf2            31:Pphiphi_gsf2          32:PXXX_gsf2             33:PXXphi_gsf2           34:PXphiphi_gsf2         35:A_gsf2                36:B_gsf2                37:C_dif_gsf2            38:D_gsf2                39:(.)rho_tot            40:(.)p_tot              41:(.)p_tot_prime        42:gr.fac. D             43:gr.fac. f          
       3.533318013903e+12       6.055202844158e-23       1.311946107307e-07       2.693191281420e+19       1.413920331719e+04       4.001678666213e-09       4.995830178287e+16       7.574516238296e-08       4.288545105603e+38       1.098553446629e+29       5.894906271378e+29       3.530299370118e-08       2.964734165722e+38       7.253279278318e+38       4.473271654886e+02      -4.473271654886e+02      -1.400209846062e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.792179218520e-29      -4.098142743655e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.524454504702e+07       0.000000000000e+00       0.000000000000e+00       7.253279278318e+38       2.417759757108e+38      -7.371529506021e+45       4.438746356712e-05       2.602179260733e-01 
       3.495541840298e+12       6.186786676869e-23       1.326116034761e-07       2.635911072360e+19       1.413920331718e+04       4.044924639202e-09       4.942417678371e+16       7.656373716565e-08       4.108062962791e+38       1.063693542608e+29       5.707845853459e+29       3.530299370118e-08       2.839964211828e+38       6.948027181391e+38       4.473271654886e+02      -4.473271654886e+02      -1.385239619771e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.850913425707e-29      -4.187198277613e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.508155927057e+07       0.000000000000e+00       0.000000000000e+00       6.948027181391e+38       2.316009058206e+38      -6.985805576501e+45       4.451161873418e-05       2.594921066078e-01 
       3.458169547488e+12       6.321229921667e-23       1.340449671261e-07       2.579849128922e+19       1.413920331718e+04       4.088637969601e-09       4.889576233724e+16       7.739115825207e-08       3.935176357177e+38       1.029939832293e+29       5.526721339921e+29       3.530299370118e-08       2.720445164264e+38       6.655621527998e+38       4.473271654886e+02      -4.473271654886e+02      -1.370429446399e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.911572508098e-29      -4.278189039312e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.492031604289e+07       0.000000000000e+00       0.000000000000e+00       6.655621527998e+38       2.218540507147e+38      -6.620265104117e+45       4.463577390125e-05       2.587703249028e-01 
       3.421196817417e+12       6.458594710317e-23       1.354947016807e-07       2.524979540390e+19       1.413920331718e+04       4.132823708123e-09       4.837299738957e+16       7.822752124280e-08       3.769565632842e+38       9.972572133355e+28       5.351344369368e+29       3.530299370118e-08       2.605956040200e+38       6.375521679390e+38       4.473271654886e+02      -4.473271654886e+02      -1.355777614756e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -1.974219531294e-29      -4.371157108537e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.476079673368e+07       0.000000000000e+00       0.000000000000e+00       6.375521679390e+38       2.125173891014e+38      -6.273851965794e+45       4.475992906832e-05       2.580525473546e-01 
       3.384619378193e+12       6.598944535791e-23       1.369589881506e-07       2.471276947135e+19       1.413920331718e+04       4.177486960062e-09       4.785582153955e+16       7.907292277376e-08       3.610924586489e+38       9.656116972729e+28       5.181532557598e+29       3.530299370118e-08       2.496285156806e+38       6.107209749442e+38       4.473271654886e+02      -4.473271654886e+02      -1.341282431944e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.038919664316e-29      -4.466145425212e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.460298291180e+07       0.000000000000e+00       0.000000000000e+00       6.107209749442e+38       2.035736581098e+38      -5.945565301339e+45       4.488408423541e-05       2.573387407391e-01 
       3.348433003597e+12       6.742344259904e-23       1.384378265357e-07       2.418716528886e+19       1.413920331718e+04       4.222632885886e-09       4.734417503182e+16       7.992746052306e-08       3.458959901298e+38       9.349703741842e+28       5.017109307921e+29       3.530299370118e-08       2.391229739858e+38       5.850189647107e+38       4.473271654886e+02      -4.473271654886e+02      -1.326942223165e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.105740175366e-29      -4.563197916121e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.444685634318e+07       0.000000000000e+00       0.000000000000e+00       5.850189647107e+38       1.950063213718e+38      -5.634456621741e+45       4.500823940250e-05       2.566288721915e-01 
       3.312633512593e+12       6.888860162565e-23       1.399348548148e-07       2.367273993265e+19       1.413920331718e+04       4.268266701831e-09       4.683799874987e+16       8.079123322611e-08       3.313390604598e+38       9.053013784641e+28       4.857903627512e+29       3.530299370118e-08       2.290595548826e+38       5.603986159188e+38       4.473271654886e+02      -4.473271654886e+02      -1.312755331526e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.174750566406e-29      -4.662359420044e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.429239898869e+07       0.000000000000e+00       0.000000000000e+00       5.603986159188e+38       1.867995384475e+38      -5.339627068788e+45       4.513239456961e-05       2.559229092142e-01 
       3.277216768850e+12       7.038559958996e-23       1.414464350091e-07       2.316925564555e+19       1.413920331718e+04       4.314393680505e-09       4.633723420924e+16       8.166434068437e-08       3.173947548372e+38       8.765738556840e+28       4.703749949585e+29       3.530299370118e-08       2.194196517736e+38       5.368144071688e+38       4.473271654886e+02      -4.473271654886e+02      -1.298720117852e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.246022599885e-29      -4.763675775101e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.413959300207e+07       0.000000000000e+00       0.000000000000e+00       5.368144071688e+38       1.789381355369e+38      -5.060224818082e+45       4.525654973672e-05       2.552208196631e-01 
       3.242178680256e+12       7.191512836886e-23       1.429762050975e-07       2.267647972715e+19       1.413920331717e+04       4.361019151497e-09       4.584182355075e+16       8.254688377803e-08       3.040372911614e+38       8.487579305052e+28       4.554487961209e+29       3.530299370118e-08       2.101854411143e+38       5.142227328160e+38       4.473271654886e+02      -4.473271654886e+02      -1.284834960489e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.319630393641e-29      -4.867193810292e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.398842072785e+07       0.000000000000e+00       0.000000000000e+00       5.142227328160e+38       1.714075774252e+38      -4.795442617932e+45       4.538070490384e-05       2.545225717462e-01 
       3.207515198451e+12       7.347789490389e-23       1.445205271011e-07       2.219418442624e+19       1.413920331717e+04       4.408148501992e-09       4.535170953383e+16       8.343896447807e-08       2.912419723639e+38       8.218246756098e+28       4.409962436594e+29       3.530299370118e-08       2.013398494588e+38       4.925818223459e+38       4.473271654886e+02      -4.473271654886e+02      -1.271098255123e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.395650504679e-29      -4.972961358126e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.383886469935e+07       0.000000000000e+00       0.000000000000e+00       4.925818223459e+38       1.641939406076e+38      -4.544515457043e+45       4.550486007097e-05       2.538281340208e-01 
       3.173222318358e+12       7.507462143608e-23       1.460830389988e-07       2.172214683552e+19       1.413920331717e+04       4.455787177395e-09       4.486683552987e+16       8.434068585626e-08       2.789851407452e+38       7.957460816173e+28       4.270023075658e+29       3.530299370118e-08       1.928665218923e+38       4.718516631440e+38       4.473271654886e+02      -4.473271654886e+02      -1.257508414591e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.474161976988e-29      -5.081027321008e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.369090763660e+07       0.000000000000e+00       0.000000000000e+00       4.718516631440e+38       1.572838875458e+38      -4.306718354229e+45       4.562901523811e-05       2.531374753821e-01 
       3.139296077721e+12       7.670604599139e-23       1.476619218010e-07       2.126014878862e+19       1.413920331717e+04       4.503940681960e-09       4.438714551571e+16       8.525215209995e-08       2.672441342326e+38       7.704950279564e+28       4.134524347726e+29       3.530299370118e-08       1.847497917914e+38       4.519939265145e+38       4.473271654886e+02      -4.473271654886e+02      -1.244063868702e+12       1.000000000000e+00      -1.000000000000e+00       6.295137200000e-01      -2.555246477039e-29      -5.191441620068e-22       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.341981496466e+03       1.000000000000e+00      -8.527099275713e+03       0.000000000000e+00       0.000000000000e+00      -4.063660094198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.000000000000e+00       1.354453244439e+07       0.000000000000e+00       0.000000000000e+00       4.519939265145e+38       1.506646420080e+38      -4.081364263799e+45       4.575317040526e-05       2.524505650686e-01 
